absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
96,11,"['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'leftist', 'muslim', 'litigation', 'purge', 'immigration', 'heretostay']",97,0,"['nobannowall', 'theresistance', 'muslimban', 'trump', 'sign', 'pausethispresident', 'refugeeban', 'syria', 'refugee', 'petition', 'unjust', 'sad', 'ass', 'aca']",13,"['nobannowall', 'theresistance', 'resist', 'riseup', 'neveragain_riseup', 'neveragain', 'nodapl_riseup', 'ban', 'muslim']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[812361923304034300, 812361923304034304, 815708250217840600]","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,theresistance,resist,riseup,neveragain_riseup,neveragain,nodapl_riseup,ban,trump,sign,pausethispresident,refugeeban,syria,refugee,petition,unjust,sad,ass,aca,tntweeter_uslatino","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,theresistance,resist,riseup,neveragain_riseup,neveragain,nodapl_riseup,ban","nobannowall,theresistance,muslimban,trump,sign,pausethispresident,refugeeban,syria,refugee,petition,unjust,sad,ass,aca,immigration,tntweeter_uslatino","{'Immigration and Refugee Policies': ['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'immigration', 'refugeeban', 'refugee', 'syria', 'unjust', 'heretostay'], 'Political Activism and Resistance': ['leftist', 'litigation', 'purge', 'theresistance', 'resist', 'riseup', 'neveragain_riseup', 'neveragain', 'nodapl_riseup', 'ban', 'trump', 'sign', 'pausethispresident', 'petition', 'sad', 'ass', 'aca', 'tntweeter_uslatino']}",Immigration and Refugee Policies.Political Activism and Resistance,"{'Immigration and Resistance Movements': 'nobannowall, muslimban, nomuslimban, immigrants, leftist, muslim, litigation, purge, immigration, heretostay, theresistance, resist, riseup, neveragain_riseup, neveragain, nodapl_riseup, ban'}",Immigration and Resistance Movements,"{'Political Resistance to Immigration Policies': 'nobannowall, theresistance, muslimban, trump, pausethispresident, refugee, petition, unjust, sad, immigration', ""Criticism of Trump's Presidency"": 'trump, sign, pausethispresident, unjust, sad, ass', 'Refugee and Immigration Issues': 'muslimban, refugee, refugeeban, syria, immigration', 'Healthcare and Policy Critique': 'aca', 'Latino Community and Social Media': 'tntweeter_uslatino'}",Political Resistance to Immigration Policies.Criticism of Trump's Presidency.Refugee and Immigration Issues.Healthcare and Policy Critique.Latino Community and Social Media
97,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",98,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[104891939, 158136902, 787961053535699000]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
98,6,"['ban', 'muslim', 'muslimban', 'trump', 'court', 'aclu']",99,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[88766270, 472426686, 743292565]","ban,muslim,muslimban,trump,court,aclu,travel,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive,immigration","ban,muslim,muslimban,trump,court,aclu,travel,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, travel, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive, immigration'}",US Travel Ban Controversy,"{'Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, travel, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive'}",Travel Ban Controversy,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
99,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",100,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[78817006, 715329083802931200, 791783093145178112, 808342475228127232]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
100,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",101,3,"['muslimban', 'nobannowall', 'live', 'true']",9,"['ban', 'travel', 'trump', 'muslim']",0,"['travelban', 'refugeeswelcome', 'maga', 'trump', 'ban', 'refugee', 'noban', 'tcot', 'muslimban', 'islam', 'stopislamofobia', 'judge', 'muslim', 'humanright_fight']","[892071500, 4883035583, 745580638309318656]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim,muslimban,nobannowall,live,true,travelban,refugeeswelcome,maga,refugee,noban,tcot,islam,stopislamofobia,humanright_fight","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim","muslimban,nobannowall,live,true,travelban,refugeeswelcome,maga,trump,ban,refugee,noban,tcot,islam,stopislamofobia,judge,muslim,humanright_fight","{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim, muslimban, travelban, refugee, noban, refugeeswelcome', 'Political and Social Movements': 'nobannowall, live, true, maga, tcot, islam, stopislamofobia, humanright_fight'}",US Immigration Policy.Political and Social Movements,"{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim'}",US Immigration Policy Controversy,"{'Travel Ban and Immigration Policies': 'muslimban, travelban, nobannowall, refugeeswelcome, refugee, noban, ban, muslim, humanright_fight', 'Political and Social Movements': 'maga, trump, tcot', 'Anti-Islamophobia and Human Rights': 'stopislamofobia, islam, humanright_fight', 'Judicial and Legal Actions': 'judge'}",Travel Ban and Immigration Policies.Political and Social Movements.Anti-Islamophobia and Human Rights.Judicial and Legal Actions
101,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",102,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",9,"['ban', 'travel', 'trump', 'muslim']",11,"['shut_newyorkweather', 'york_city', 'newyorkweather', 'hate_fear', 'york', 'city', 'east_coast', 'deadly_east', 'coast_snowstorm', 'outdoor']","[1636673089, 2453781038, 2483500938, 2798607668]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim,shut_newyorkweather,york_city,newyorkweather,hate_fear,york,city,east_coast,deadly_east,coast_snowstorm,outdoor","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,shut_newyorkweather,york_city,newyorkweather,hate_fear,york,city,east_coast,deadly_east,coast_snowstorm,outdoor","{'Travel Ban Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim', 'Severe Weather in New York': 'shut_newyorkweather, york_city, newyorkweather, york, city, east_coast, deadly_east, coast_snowstorm, outdoor', 'Social Tensions and Fear': 'hate_fear'}",Travel Ban Legal Challenges.Severe Weather in New York.Social Tensions and Fear,"{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim'}",US Immigration Policy Controversy,"{'Travel Ban Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, shut', 'Severe Weather in New York': 'newyorkweather, york_city, york, city, east_coast, deadly_east, coast_snowstorm, outdoor'}",Travel Ban Legal Challenges.Severe Weather in New York
102,7,"['refugeeswelcome', 'refugee', 'immigration', 'stopislamofobia', 'travelban', 'migrantenkriminalitat', 'immigrant', 'fightfear', 'prouracisme']",103,4,"['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'great', 'resisttrump', 'mondaymotivation', 'nobannowall', 'woman', 'resist']",1,"['immigration', 'travelban', 'refugee', 'tntweeter_uslatino', 'immigration_inmigracion', 'nobannowall', 'nobannowallnoraid_noban', 'sign_petition', 'immigrant']",7,"['tcot_merkel', 'immigrantswelcome_refugee', 'national_security', 'immigrantswelcome', 'department_homeland']","[20702013, 1099960518, 750423143907487744]","refugeeswelcome,refugee,immigration,stopislamofobia,travelban,migrantenkriminalitat,immigrant,fightfear,prouracisme,tntweeter_uslatino,immigration_inmigracion,nobannowall,nobannowallnoraid_noban,sign_petition,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,woman,resist,tcot_merkel,immigrantswelcome_refugee,national_security,immigrantswelcome,department_homeland","refugeeswelcome,refugee,immigration,stopislamofobia,travelban,migrantenkriminalitat,immigrant,fightfear,prouracisme,tntweeter_uslatino,immigration_inmigracion,nobannowall,nobannowallnoraid_noban,sign_petition","travelban,refugee,immigration,refugeeswelcome,immigrant,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist,tcot_merkel,immigrantswelcome_refugee,national_security,immigrantswelcome,department_homeland","{'Immigration and Refugee Advocacy': 'refugeeswelcome, refugee, immigration, immigrant, immigrantswelcome, immigrantswelcome_refugee, immigration_inmigracion', 'Anti-Discrimination and Anti-Islamophobia': 'stopislamofobia, muslimban, prouracisme, fightfear', 'Opposition to Travel and Immigration Bans': 'travelban, nobannowall, nobannowallnoraid_noban, sign_petition, nobannowallnoraid', 'Political Resistance and Activism': 'resisttrump, resist, mondaymotivation, great', 'National Security and Policy': 'national_security, department_homeland', 'Criticism of Political Figures': 'tcot_merkel', 'Crime and Immigration': 'migrantenkriminalitat', 'Community and Solidarity': 'tntweeter_uslatino, woman'}",Immigration and Refugee Advocacy.Anti-Discrimination and Anti-Islamophobia.Opposition to Travel and Immigration Bans.Political Resistance and Activism.National Security and Policy.Criticism of Political Figures.Crime and Immigration.Community and Solidarity,"{'Immigration and Refugee Advocacy': 'refugeeswelcome, refugee, immigration, immigrant, immigration_inmigracion, sign_petition', 'Anti-Discrimination and Anti-Racism': 'stopislamofobia, fightfear, prouracisme, tntweeter_uslatino', 'Opposition to Travel and Immigration Restrictions': 'travelban, nobannowall, nobannowallnoraid_noban', 'Concerns about Crime and Immigration': 'migrantenkriminalitat'}",Immigration and Refugee Advocacy.Anti-Discrimination and Anti-Racism.Opposition to Travel and Immigration Restrictions.Concerns about Crime and Immigration,"{'Immigration and Refugee Policies': 'travelban, refugee, immigration, refugeeswelcome, immigrant, muslimban, nobannowallnoraid, immigrantswelcome_refugee, immigrantswelcome, department_homeland', 'Political Resistance': 'resisttrump, resist, nobannowall, nobannowallnoraid', 'National Security': 'national_security', 'Social Media and Public Sentiment': 'great, mondaymotivation, woman, tcot_merkel'}",Immigration and Refugee Policies.Political Resistance.National Security.Social Media and Public Sentiment
104,1,"['reminder', 'muslimban', 'wall', 'time', 'great', 'stay', 'muslims', 'mondaymotivation', 'not']",107,4,"['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'great', 'resisttrump', 'mondaymotivation', 'nobannowall', 'woman', 'resist']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[3184778978, 3185719406, 3192741882]","reminder,muslimban,wall,time,great,stay,muslims,mondaymotivation,not,ban,travel,trump,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive,travelban,refugee,immigration,refugeeswelcome,immigrant,nobannowallnoraid,resisttrump,nobannowall,woman,resist,muslim","reminder,muslimban,wall,time,great,stay,muslims,mondaymotivation,not,ban,travel,trump,executive_order,order,revise,judge,federal_judge,trumps,president,hawaii,block,executive","travelban,refugee,immigration,refugeeswelcome,immigrant,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist,ban,travel,trump,executive_order,order,judge,revise,federal_judge,hawaii,president,trumps,muslim,block","{'US Immigration Policy and Resistance': 'muslimban, wall, travel, trump, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive, travelban, refugee, immigration, refugeeswelcome, immigrant, nobannowallnoraid, resisttrump, nobannowall, muslim'}",US Immigration Policy and Resistance,"{'US Immigration Policy Controversy': 'muslimban, wall, travel, ban, trump, executive_order, order, revise, judge, federal_judge, trumps, president, hawaii, block, executive', 'Motivational and Temporal Context': 'reminder, time, great, stay, mondaymotivation, not'}",US Immigration Policy Controversy.Motivational and Temporal Context,"{'Immigration Policy and Resistance': 'travelban, refugee, immigration, refugeeswelcome, immigrant, muslimban, nobannowallnoraid, resisttrump, nobannowall, resist, ban, travel, trump, executive_order, order, judge, revise, federal_judge, hawaii, president, trumps, muslim, block'}",Immigration Policy and Resistance
105,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",108,9,"['muslimban', 'trumprussia', 'trump', 'resist', 'ban', 'russiagate', 'theresistance', 'muslim', 'travel', 'break', 'trumps', 'april']",7,"['muslimban', 'trump', 'radio_live', 'resist', 'stock_money', 'theresistance', 'trumprussia']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[756335606607720400, 766729935205441537, 827375613484806144, 833470697364000768]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslimban,radio_live,resist,stock_money,theresistance,trumprussia,russiagate,muslim,break,april,executive_order,federal_judge","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslimban,radio_live,resist,stock_money,theresistance,trumprussia","muslimban,trumprussia,trump,resist,ban,russiagate,theresistance,muslim,travel,break,trumps,april,executive_order,order,judge,revise,federal_judge,hawaii,president,block,immigration","{'Travel Ban Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslimban, executive_order, federal_judge', 'Political Resistance and Controversies': 'radio_live, resist, stock_money, theresistance, trumprussia, russiagate, muslim, break, april'}",Travel Ban Legal Challenges.Political Resistance and Controversies,"{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslimban', 'Political Resistance': 'resist, theresistance', 'Trump-Russia Investigation': 'trumprussia', 'Media and Finance': 'radio_live, stock_money'}",Travel Ban Controversy.Political Resistance.Trump-Russia Investigation.Media and Finance,"{'US Immigration Policy and Legal Challenges': 'muslimban, ban, travel, executive_order, order, judge, revise, federal_judge, hawaii, president, block, immigration', 'Trump Administration Controversies': 'trumprussia, trump, russiagate, trumps', 'Political Opposition and Activism': 'resist, theresistance, break, april'}",US Immigration Policy and Legal Challenges.Trump Administration Controversies.Political Opposition and Activism
106,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",109,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[45832693, 519728191, 825408516164898800, 825408516164898816]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
107,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",110,3,"['muslimban', 'nobannowall', 'live', 'true']",9,"['ban', 'travel', 'trump', 'muslim']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[545022186, 2358290025, 3114762761]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim,muslimban,nobannowall,live,true,executive_order,federal_judge","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim","muslimban,nobannowall,live,true,ban,travel,trump,executive_order,order,judge,revise,federal_judge,hawaii,president,trumps,muslim,block,immigration","{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim, muslimban, nobannowall, live, true, executive_order, federal_judge'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, ban, travel, trump, executive_order, order, judge, revise, federal_judge, hawaii, president, trumps, muslim, block, immigration'}",US Immigration Policy Controversy
108,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",55,4,"['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'great', 'resisttrump', 'mondaymotivation', 'nobannowall', 'woman', 'resist']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",10,"['muslimban', 'muslim', 'ban', 'country', 'trump']","[1027972254, 2980186012, 812528552188854273, 845488340686139392, 845488340686139400]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose,refugee,immigration,immigrant,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose","travelban,refugee,immigration,refugeeswelcome,immigrant,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist,muslim,ban,country,trump","{'US Immigration Policy': ['muslimban', 'ban', 'travelban', 'country', 'travel', 'judge', 'refugee', 'immigration', 'immigrant', 'bordersclose', 'nobannowallnoraid', 'nobannowall'], 'Political Figures and Movements': ['maga', 'trump', 'obama', 'resisttrump', 'resist'], 'Social and Cultural Issues': ['muslim', 'offend', 'america', 'refugeeswelcome', 'islam', 'stopislamofobia', 'woman'], 'Political Hashtags and Movements': ['tcot', 'pvv', 'great', 'mondaymotivation']}",US Immigration Policy.Political Figures and Movements.Social and Cultural Issues.Political Hashtags and Movements,"{'US Immigration Policy and Islamophobia': 'muslimban, muslim, ban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, pvv, islam, stopislamofobia, bordersclose'}",US Immigration Policy and Islamophobia,"{'US Immigration Policies': ['travelban', 'immigration', 'immigrant', 'muslimban', 'nobannowallnoraid', 'nobannowall', 'ban', 'trump'], 'Refugee and Muslim Support': ['refugee', 'refugeeswelcome', 'muslim', 'woman'], 'Political Resistance': ['resisttrump', 'resist'], 'Motivational and Political Sentiments': ['great', 'mondaymotivation', 'country']}",US Immigration Policies.Refugee and Muslim Support.Political Resistance.Motivational and Political Sentiments
109,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",111,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[1083844621, 2337607069, 823090566250512385]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
110,3,"['muslimban', 'muslim', 'ban', 'travelban', 'maga', 'trump', 'country', 'travel', 'judge', 'offend', 'leave', 'obama', 'america']",112,8,"['travelban', 'maga', 'muslimban', 'trump', 'pvv', 'tcot', 'islam', 'refugee', 'refugeeswelcome', 'bordersclose', 'read', 'marinelepen', 'vote', 'france']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",0,"['travelban', 'refugeeswelcome', 'maga', 'trump', 'ban', 'refugee', 'noban', 'tcot', 'muslimban', 'islam', 'stopislamofobia', 'judge', 'muslim', 'humanright_fight']","[792810103091109888, 792810103091109892, 792810103091109900]","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose,refugee,read,marinelepen,vote,france,noban,humanright_fight","muslimban,muslim,ban,travelban,maga,trump,country,travel,judge,offend,leave,obama,america,refugeeswelcome,tcot,pvv,islam,stopislamofobia,bordersclose","travelban,maga,muslimban,trump,pvv,tcot,islam,refugee,refugeeswelcome,bordersclose,read,marinelepen,vote,france,ban,noban,stopislamofobia,judge,muslim,humanright_fight","{'US Travel Ban Controversy': 'muslimban, muslim, ban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, islam, stopislamofobia, bordersclose, refugee, noban, humanright_fight', 'European Political Climate': 'pvv, marinelepen, vote, france'}",US Travel Ban Controversy.European Political Climate,"{'US Immigration Policy and Islamophobia': 'muslimban, muslim, ban, travelban, maga, trump, country, travel, judge, offend, leave, obama, america, refugeeswelcome, tcot, pvv, islam, stopislamofobia, bordersclose'}",US Immigration Policy and Islamophobia,"{'US Immigration Policy': 'travelban, maga, muslimban, trump, ban, noban, judge', 'European Politics and Islam': 'pvv, marinelepen, france, vote, islam, stopislamofobia', 'Refugee and Human Rights': 'refugee, refugeeswelcome, bordersclose, humanright_fight, muslim'}",US Immigration Policy.European Politics and Islam.Refugee and Human Rights
111,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",113,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",9,"['ban', 'travel', 'trump', 'muslim']",11,"['shut_newyorkweather', 'york_city', 'newyorkweather', 'hate_fear', 'york', 'city', 'east_coast', 'deadly_east', 'coast_snowstorm', 'outdoor']","[3033404777, 3033572704, 3035590697, 3035768752]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim,shut_newyorkweather,york_city,newyorkweather,hate_fear,york,city,east_coast,deadly_east,coast_snowstorm,outdoor","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,shut_newyorkweather,york_city,newyorkweather,hate_fear,york,city,east_coast,deadly_east,coast_snowstorm,outdoor","{'Travel Ban Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim', 'Severe Weather in New York': 'shut_newyorkweather, york_city, newyorkweather, york, city, east_coast, deadly_east, coast_snowstorm, outdoor'}",Travel Ban Legal Challenges.Severe Weather in New York,"{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim'}",US Immigration Policy Controversy,"{'Travel Ban Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, shut', 'Severe Weather in New York': 'newyorkweather, york_city, york, city, east_coast, deadly_east, coast_snowstorm, outdoor'}",Travel Ban Legal Challenges.Severe Weather in New York
