absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
87,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",251,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[20742461, 42362189, 717885843558379500, 717885843558379520]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy': 'ban, travel, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block', 'Trump Administration Actions': 'trump, order, trumps, president, donald, white_house'}",US Immigration Policy.Trump Administration Actions,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
88,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",92,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[123910041, 250623436, 3070001098, 778876449348546560]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, people'}",US Immigration Policy Controversy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
89,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",93,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[104198706, 279668945, 1112486646]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'Theme: US Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, people'}",Theme: US Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
90,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",94,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[14811217, 63517019, 111490230, 280158384]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
92,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",97,0,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",12,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance']",0,"['muslimban', 'resist', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance', 'amjoy']","[93904951, 234306352, 774672882, 1195546008, 2327080175]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,resist,theresistance,trumprussia,dworkinreport,trumpleak,tie,read,nodapl,impeachtrump,flynn,resistance,amjoy","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,resist,theresistance,trumprussia,dworkinreport,trumpleak,tie,read,nodapl,impeachtrump,flynn,resistance","resist,muslimban,theresistance,trumprussia,dworkinreport,trumpleak,trump,tie,nodapl,read,impeachtrump,flynn,resistance,amjoy","{'Travel Ban Controversy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'resist', 'theresistance', 'resistance'], 'Trump-Russia Investigation': ['trumprussia', 'dworkinreport', 'trumpleak', 'flynn', 'impeachtrump'], 'Political Activism and Media': ['resist', 'theresistance', 'resistance', 'amjoy'], 'Environmental Protest': ['nodapl']}",Travel Ban Controversy.Trump-Russia Investigation.Political Activism and Media.Environmental Protest,"{'Travel Ban Controversy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'resist', 'theresistance'], 'Trump-Russia Investigation': ['trumprussia', 'dworkinreport', 'trumpleak', 'flynn', 'impeachtrump', 'resistance'], 'Environmental Protest': ['nodapl', 'resist', 'theresistance']}",Travel Ban Controversy.Trump-Russia Investigation.Environmental Protest,"{'Political Resistance and Activism': ['resist', 'theresistance', 'resistance', 'amjoy'], 'Trump Administration Controversies': ['muslimban', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'impeachtrump', 'flynn'], 'Environmental and Indigenous Rights': ['nodapl']}",Political Resistance and Activism.Trump Administration Controversies.Environmental and Indigenous Rights
93,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",98,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[2265661259, 2650905729, 3056507852]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, people'}",US Immigration Policy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
94,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",99,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[145597506, 361380289, 442077506]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, people'}",Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
95,1,"['muslimban', 'trump', 'islam', 'donaldtrump', 'wahhabism', 'ban', 'usa', 'isis', 'terrorism', 'donald']",100,0,"['resist', 'muslimban', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'nodapl', 'read', 'impeachtrump', 'flynn']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[5734902, 2185383780, 4499095419]","muslimban,trump,islam,donaldtrump,wahhabism,ban,usa,isis,terrorism,donald,nobannowall,muslim,refugee,resist,theresistance,trumprussia,dworkinreport,trumpleak,tie,nodapl,read,impeachtrump,flynn,refugeeswelcome,people","muslimban,trump,islam,donaldtrump,wahhabism,ban,usa,isis,terrorism,donald,nobannowall,muslim,refugee","resist,muslimban,theresistance,trumprussia,dworkinreport,trumpleak,trump,tie,nodapl,read,impeachtrump,flynn,nobannowall,muslim,refugee,refugeeswelcome,ban,people","{'US Immigration Policy': ['muslimban', 'ban', 'refugee', 'refugeeswelcome', 'nobannowall'], 'Donald Trump Presidency': ['trump', 'donaldtrump', 'donald', 'impeachtrump', 'trumprussia', 'trumpleak', 'flynn'], 'Islam and Terrorism': ['islam', 'wahhabism', 'isis', 'terrorism', 'muslim'], 'Political Activism and Resistance': ['resist', 'theresistance', 'dworkinreport', 'nodapl', 'read', 'people']}",US Immigration Policy.Donald Trump Presidency.Islam and Terrorism.Political Activism and Resistance,"{'US Immigration Policy': ['muslimban', 'ban', 'nobannowall', 'refugee'], 'Donald Trump and Islam': ['trump', 'donaldtrump', 'donald', 'islam', 'muslim'], 'Terrorism and Extremism': ['wahhabism', 'isis', 'terrorism'], 'US Politics': ['usa']}",US Immigration Policy.Donald Trump and Islam.Terrorism and Extremism.US Politics,"{'Political Resistance': ['resist', 'theresistance', 'impeachtrump', 'nobannowall', 'people'], 'Trump Administration Controversies': ['trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'flynn'], 'Immigration and Refugee Issues': ['muslimban', 'nodapl', 'muslim', 'refugee', 'refugeeswelcome', 'ban']}",Political Resistance.Trump Administration Controversies.Immigration and Refugee Issues
96,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",101,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[160216460, 1055907624, 771807399917326337]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'people']}",US Immigration Policy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
97,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",102,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[37919483, 284097614, 795224209052012500]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,muslim,country,travelban,maga,comment_federal,tweet_message,refugee,muslimban,americafirst,islam,terrorist,usa,support,liberal,isis,immigrationban,tcot","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,muslim,country,travelban,maga,comment_federal,tweet_message,refugee","maga,muslimban,muslim,trump,travelban,americafirst,ban,country,islam,refugee,terrorist,usa,support,liberal,isis,immigrationban,tcot,travel,immigration,order,judge,court,president,trumps","{'US Immigration Policy': 'ban, travel, immigration, order, trumps, court, judge, president, appeal, federal, rule, country, travelban, refugee, immigrationban', 'Trump Administration Actions': 'trump, trumps, president, maga, comment_federal, tweet_message, americafirst, usa, support', 'Controversial Travel and Immigration Restrictions': 'muslim, muslimban, islam, terrorist, isis, liberal, tcot'}",US Immigration Policy.Trump Administration Actions.Controversial Travel and Immigration Restrictions,"{'US Travel Ban': 'ban, travel, immigration, order, trumps, court, judge, president, appeal, federal, rule, muslim, country, travelban, refugee', 'Trump Administration': 'trump, trumps, president, maga, tweet_message', 'Judicial Response': 'court, judge, appeal, federal, rule, comment_federal'}",US Travel Ban.Trump Administration.Judicial Response,"{'US Immigration Policy': 'maga, muslimban, travelban, americafirst, ban, immigrationban, immigration, order, judge, court, president, trumps', 'Islam and Security': 'muslim, islam, refugee, terrorist, isis', 'Political Support and Opposition': 'usa, support, liberal, tcot'}",US Immigration Policy.Islam and Security.Political Support and Opposition
